YearWeekISO,ReportingCountry,Denominator,NumberDosesReceived,NumberDosesExported,FirstDose,FirstDoseRefused,SecondDose,DoseAdditional1,DoseAdditional2,DoseAdditional3,DoseAdditional4,DoseAdditional5,UnknownDose,Region,TargetGroup,Vaccine,Population
2022-W15,IT,49885100.0,84,0,687,0,3008,27574,4361,1,0,0,0,IT,ALL,MOD,59030133
2021-W24,IT,49885100.0,836943,0,226127,0,213952,0,0,0,0,0,0,IT,ALL,MOD,59236213
2022-W06,IT,49885100.0,1,0,1,0,1,1,0,0,0,0,0,IT,ALL,MODBA.1,59030133
2020-W53,IT,49885100.0,381225,0,117296,0,13,0,0,0,0,0,0,IT,ALL,COM,59641488
2020-W52,IT,49885100.0,98475,0,7221,0,2,0,0,0,0,0,0,IT,ALL,COM,59641488
2021-W48,IT,49885100.0,798453,0,77342,0,26881,1225773,0,0,0,0,0,IT,ALL,MOD,59236213
2021-W48,IT,49885100.0,793500,0,5,0,10,1,0,0,0,0,0,IT,ALL,AZ,59236213
2023-W04,IT,49885100.0,600,0,0,0,0,0,10,0,0,0,0,IT,ALL,SGSK,59030133
2021-W02,IT,49885100.0,510904,0,536788,0,3155,0,0,0,0,0,0,IT,ALL,COM,59236213
2022-W06,IT,49885100.0,1,0,0,0,537,54,0,0,0,0,0,IT,ALL,JANSS,59030133
2022-W02,IT,49885100.0,1,0,0,0,817,5,0,0,0,0,0,IT,ALL,JANSS,59030133
2021-W34,IT,49885100.0,3513648,0,479444,0,550714,0,0,0,0,0,0,IT,ALL,COM,59236213
2022-W02,IT,49885100.0,2204442,0,97775,0,85452,1354910,13,0,0,0,0,IT,ALL,COM,59030133
2023-W06,IT,49885100.0,10203,0,2,0,7,201,1984,1318,0,0,0,IT,ALL,MODBA.4-5,59030133
2021-W10,IT,49885100.0,704346,0,456670,0,334094,0,0,0,0,0,0,IT,ALL,COM,59236213
2021-W34,IT,49885100.0,2,0,16291,0,0,0,0,0,0,0,13,IT,ALL,JANSS,59236213
2021-W34,IT,49885100.0,1399217,0,121089,0,289111,0,0,0,0,0,0,IT,ALL,MOD,59236213
2021-W34,IT,49885100.0,9500,0,795,0,35480,0,0,0,0,0,0,IT,ALL,AZ,59236213
2021-W08,IT,49885100.0,631868,0,485963,0,61207,0,0,0,0,0,0,IT,ALL,COM,59236213
2021-W14,IT,49885100.0,6,0,160135,0,59004,0,0,0,0,0,0,IT,ALL,MOD,59236213
2021-W24,IT,49885100.0,143601,0,42688,0,0,0,0,0,0,0,15,IT,ALL,JANSS,59236213
2021-W24,IT,49885100.0,3100563,0,1755835,0,1198959,0,0,0,0,0,0,IT,ALL,COM,59236213
2022-W12,IT,49885100.0,15,0,5968,0,19288,150281,9957,0,0,0,0,IT,ALL,COM,59030133
2021-W35,IT,49885100.0,136,0,97077,0,372470,0,0,0,0,0,0,IT,ALL,MOD,59236213
2021-W38,IT,49885100.0,369321,0,88300,0,138493,10694,0,0,0,0,0,IT,ALL,MOD,59236213
2023-W06,IT,49885100.0,6,0,204,0,230,23,96,28,0,0,0,IT,ALL,COM,59030133
2021-W39,IT,49885100.0,2836481,0,374897,0,381625,75453,0,0,0,0,0,IT,ALL,COM,59236213
2021-W18,IT,49885100.0,375235,0,198685,0,150702,0,0,0,0,0,0,IT,ALL,MOD,59236213
2021-W41,IT,49885100.0,159,0,327072,0,405977,299735,0,0,0,0,0,IT,ALL,COM,59236213
2021-W15,IT,49885100.0,1,0,114638,0,47511,0,0,0,0,0,0,IT,ALL,MOD,59236213
2021-W28,IT,49885100.0,474656,0,200487,0,247083,0,0,0,0,0,0,IT,ALL,MOD,59236213
2023-W05,IT,49885100.0,612489,0,199,0,244,48,203,67,0,0,0,IT,ALL,COM,59030133
2022-W19,IT,49885100.0,320,0,266,0,938,12648,48234,1,0,0,0,IT,ALL,MOD,59030133
2021-W04,IT,49885100.0,460983,0,27804,0,529163,0,0,0,0,0,0,IT,ALL,COM,59236213
2022-W44,IT,49885100.0,181461,0,344,0,309,142,597,32,0,0,0,IT,ALL,COM,59030133
2021-W28,IT,49885100.0,2113712,0,347079,0,2276068,0,0,0,0,0,0,IT,ALL,COM,59236213
2021-W12,IT,49885100.0,1057759,0,522719,0,457183,0,0,0,0,0,0,IT,ALL,COM,59236213
2021-W12,IT,49885100.0,233100,0,90737,0,34697,0,0,0,0,0,0,IT,ALL,MOD,59236213
2021-W26,IT,49885100.0,492608,0,113334,0,282141,0,0,0,0,0,0,IT,ALL,MOD,59236213
2021-W23,IT,49885100.0,2903162,0,2532493,0,374035,0,0,0,0,0,0,IT,ALL,COM,59236213
2021-W23,IT,49885100.0,182301,0,193714,0,0,0,0,0,0,0,28,IT,ALL,JANSS,59236213
2021-W23,IT,49885100.0,69186,0,276371,0,71026,0,0,0,0,0,0,IT,ALL,MOD,59236213
2021-W06,IT,49885100.0,510124,0,254176,0,141454,0,0,0,0,0,0,IT,ALL,COM,59236213
2021-W07,IT,49885100.0,616595,0,355623,0,29612,0,0,0,0,0,0,IT,ALL,COM,59236213
2021-W27,IT,49885100.0,538997,0,161119,0,235047,0,0,0,0,0,0,IT,ALL,MOD,59236213
2021-W19,IT,49885100.0,2192346,0,1430280,0,869353,0,0,0,0,0,0,IT,ALL,COM,59236213
2021-W19,IT,49885100.0,12606,0,247779,0,109536,0,0,0,0,0,0,IT,ALL,MOD,59236213
2021-W19,IT,49885100.0,163001,0,77131,0,0,0,0,0,0,0,9,IT,ALL,JANSS,59236213
2021-W35,IT,49885100.0,2011473,0,510975,0,527583,0,0,0,0,0,0,IT,ALL,COM,59236213
2021-W36,IT,49885100.0,2042957,0,370614,0,537849,0,0,0,0,0,0,IT,ALL,COM,59236213
2021-W36,IT,49885100.0,1663274,0,62277,0,348582,0,0,0,0,0,0,IT,ALL,MOD,59236213
2021-W11,IT,49885100.0,702036,0,421799,0,456845,0,0,0,0,0,0,IT,ALL,COM,59236213
2021-W25,IT,49885100.0,3657621,0,1599355,0,1350846,0,0,0,0,0,0,IT,ALL,COM,59236213
2021-W22,IT,49885100.0,3426947,0,2134771,0,359828,0,0,0,0,0,0,IT,ALL,COM,59236213
2021-W25,IT,49885100.0,433454,0,151247,0,278722,0,0,0,0,0,0,IT,ALL,MOD,59236213
2021-W15,IT,49885100.0,1600651,0,894725,0,496371,0,0,0,0,0,0,IT,ALL,COM,59236213
2021-W25,IT,49885100.0,160900,0,32977,0,0,0,0,0,0,0,8,IT,ALL,JANSS,59236213
2021-W16,IT,49885100.0,179800,0,12604,0,0,0,0,0,0,0,3,IT,ALL,JANSS,59236213
2021-W16,IT,49885100.0,412014,0,128402,0,83352,0,0,0,0,0,0,IT,ALL,MOD,59236213
2021-W09,IT,49885100.0,665752,0,472591,0,245123,0,0,0,0,0,0,IT,ALL,COM,59236213
2021-W42,IT,49885100.0,38688,0,165063,0,342955,429101,0,0,0,0,0,IT,ALL,COM,59236213
2021-W26,IT,49885100.0,3605974,0,1193744,0,1367896,0,0,0,0,0,0,IT,ALL,COM,59236213
2021-W26,IT,49885100.0,208100,0,26671,0,0,0,0,0,0,0,8,IT,ALL,JANSS,59236213
2022-W14,IT,49885100.0,30,0,3395,0,11806,94832,5675,1,0,0,0,IT,ALL,COM,59030133
2021-W20,IT,49885100.0,2145451,0,1326077,0,997800,0,0,0,0,0,0,IT,ALL,COM,59236213
2021-W21,IT,49885100.0,2174874,0,1314730,0,951667,0,0,0,0,0,0,IT,ALL,COM,59236213
2021-W17,IT,49885100.0,486024,0,206515,0,116669,0,0,0,0,0,0,IT,ALL,MOD,59236213
2021-W16,IT,49885100.0,1562222,0,951730,0,644992,0,0,0,0,0,0,IT,ALL,COM,59236213
2022-W45,IT,49885100.0,315126,0,562,0,445,191,648,74,0,0,0,IT,ALL,COM,59030133
2022-W41,IT,49885100.0,77821,0,513,0,492,484,2279,40,0,0,0,IT,ALL,COM,59030133
2022-W11,IT,49885100.0,49,0,7840,0,25744,169130,11674,0,0,0,0,IT,ALL,COM,59030133
2021-W44,IT,49885100.0,2674,0,17260,0,48609,36615,0,0,0,0,0,IT,ALL,MOD,59236213
2021-W42,IT,49885100.0,62,0,46685,0,74097,6265,0,0,0,0,0,IT,ALL,MOD,59236213
2022-W17,IT,49885100.0,20,0,2058,0,5653,54323,107795,5,0,0,0,IT,ALL,COM,59030133
2022-W04,IT,49885100.0,1614834,0,65399,0,78763,1120222,17,0,0,0,0,IT,ALL,COM,59030133
2022-W05,IT,49885100.0,1000962,0,41652,0,90464,926976,17,0,0,0,0,IT,ALL,MOD,59030133
2022-W15,IT,49885100.0,19,0,3110,0,9531,81579,21815,4,0,0,0,IT,ALL,COM,59030133
2022-W03,IT,49885100.0,1389910,0,79853,0,70707,1182863,23,0,0,0,0,IT,ALL,COM,59030133
2022-W46,IT,49885100.0,155533,0,468,0,529,144,611,69,0,0,0,IT,ALL,COM,59030133
2023-W03,IT,49885100.0,41,0,0,0,0,0,45,3,0,0,0,IT,ALL,MOD,59030133
2022-W36,IT,49885100.0,4752001,0,843,0,873,13825,64980,15,0,0,0,IT,ALL,COM,59030133
2021-W52,IT,49885100.0,1207605,0,35076,0,64893,804399,0,0,0,0,0,IT,ALL,COM,59236213
2021-W43,IT,49885100.0,2386,0,96675,0,264050,578637,0,0,0,0,0,IT,ALL,COM,59236213
2022-W21,IT,49885100.0,68,0,215,0,761,11310,30858,1,0,0,0,IT,ALL,MOD,59030133
2022-W05,IT,49885100.0,1627770,0,56403,0,104552,774982,28,0,0,0,0,IT,ALL,COM,59030133
2021-W43,IT,49885100.0,140,0,26387,0,66502,6840,0,0,0,0,0,IT,ALL,MOD,59236213
2022-W01,IT,49885100.0,717279,0,84500,0,111360,2235571,16,0,0,0,0,IT,ALL,MOD,59030133
2022-W01,IT,49885100.0,1002,0,0,0,831,3,0,0,0,0,0,IT,ALL,JANSS,59030133
2021-W44,IT,49885100.0,112383,0,71199,0,245746,582228,0,0,0,0,0,IT,ALL,COM,59236213
2022-W35,IT,49885100.0,1800,0,11,0,22,12,0,0,0,0,0,IT,ALL,NVXD,59030133
2022-W35,IT,49885100.0,15,0,13,0,29,206,1116,0,0,0,0,IT,ALL,MOD,59030133
2021-W45,IT,49885100.0,104,0,80886,0,178808,797849,0,0,0,0,0,IT,ALL,COM,59236213
2021-W45,IT,49885100.0,749,0,21866,0,63488,99082,0,0,0,0,0,IT,ALL,MOD,59236213
2023-W06,IT,49885100.0,10203,0,0,0,0,2,72,2,0,0,0,IT,ALL,SGSK,59030133
2023-W06,IT,49885100.0,10203,0,0,0,0,2,24,0,0,0,0,IT,ALL,MOD,59030133
2021-W37,IT,49885100.0,581430,0,67504,0,186325,393,0,0,0,0,0,IT,ALL,MOD,59236213
2021-W17,IT,49885100.0,157001,0,82097,0,0,0,0,0,0,0,3,IT,ALL,JANSS,59236213
2021-W17,IT,49885100.0,2233878,0,1225410,0,836799,0,0,0,0,0,0,IT,ALL,COM,59236213
2022-W27,IT,49885100.0,27450,0,148,0,289,7274,13415,0,0,0,0,IT,ALL,MOD,59030133
2023-W03,IT,49885100.0,86438,0,324,0,295,58,303,47,0,0,0,IT,ALL,COM,59030133
2021-W46,IT,49885100.0,50647,0,77724,0,112598,925495,0,0,0,0,0,IT,ALL,COM,59236213
2021-W38,IT,49885100.0,1312911,0,450655,0,550847,43570,0,0,0,0,0,IT,ALL,COM,59236213
2022-W31,IT,49885100.0,100,0,31,0,55,18,20,0,0,0,0,IT,ALL,NVXD,59030133
2023-W09,IT,49885100.0,3,0,124,0,139,19,58,24,0,0,0,IT,ALL,COM,59030133
2022-W21,IT,49885100.0,5,0,1141,0,3161,39542,106645,4,0,0,0,IT,ALL,COM,59030133
2022-W24,IT,49885100.0,740,0,128,0,423,9747,14791,0,0,0,0,IT,ALL,MOD,59030133
2021-W31,IT,49885100.0,1186876,0,338021,0,157756,0,0,0,0,0,0,IT,ALL,MOD,59236213
2022-W52,IT,49885100.0,333,0,1,0,0,0,3,0,0,0,0,IT,ALL,MOD,59030133
2021-W37,IT,49885100.0,1318711,0,348725,0,570645,3465,0,0,0,0,0,IT,ALL,COM,59236213
2021-W05,IT,49885100.0,510132,0,64421,0,532290,0,0,0,0,0,0,IT,ALL,COM,59236213
2021-W18,IT,49885100.0,2151920,0,1285437,0,831108,0,0,0,0,0,0,IT,ALL,COM,59236213
2022-W06,IT,49885100.0,375,0,45515,0,325410,1197168,9827,0,0,0,0,IT,ALL,MOD,59030133
2021-W01,IT,49885100.0,419261,0,543957,0,34,0,0,0,0,0,0,IT,ALL,COM,59236213
2021-W31,IT,49885100.0,2126361,0,543384,0,1247053,0,0,0,0,0,0,IT,ALL,COM,59236213
2022-W40,IT,49885100.0,53,0,600,0,608,865,5189,30,0,0,0,IT,ALL,COM,59030133
2022-W39,IT,49885100.0,23,0,569,0,625,2186,14529,7,0,0,0,IT,ALL,COM,59030133
2022-W12,IT,49885100.0,55,0,1511,0,10159,65270,2179,0,0,0,0,IT,ALL,MOD,59030133
2022-W41,IT,49885100.0,3201,0,0,0,0,1,3,0,0,0,0,IT,ALL,MOD,59030133
2022-W24,IT,49885100.0,5762,0,939,0,1904,28685,46769,1,0,0,0,IT,ALL,COM,59030133
2022-W06,IT,49885100.0,2139029,0,87641,0,328512,1505742,25661,0,0,0,0,IT,ALL,COM,59030133
2022-W47,IT,49885100.0,456000,0,0,0,0,0,1,0,0,0,0,IT,ALL,MOD,59030133
2022-W28,IT,49885100.0,21,0,1560,0,2004,50045,228260,7,0,0,0,IT,ALL,COM,59030133
2022-W37,IT,49885100.0,100,0,2,0,6,5,0,0,0,0,0,IT,ALL,NVXD,59030133
2022-W26,IT,49885100.0,20,0,139,0,365,10014,16791,2,0,0,0,IT,ALL,MOD,59030133
2022-W37,IT,49885100.0,877850,0,1,0,22,120,543,0,0,0,0,IT,ALL,MOD,59030133
2022-W20,IT,49885100.0,182,0,212,0,775,12107,39732,1,0,0,0,IT,ALL,MOD,59030133
2022-W29,IT,49885100.0,17500,0,33,0,128,691,5575,1,0,0,0,IT,ALL,MOD,59030133
2022-W04,IT,49885100.0,2,0,0,0,496,12,0,0,0,0,0,IT,ALL,JANSS,59030133
2022-W16,IT,49885100.0,19,0,2659,0,7348,70742,79206,0,0,0,0,IT,ALL,COM,59030133
2022-W19,IT,49885100.0,137,0,1491,0,3935,41353,133214,9,0,0,0,IT,ALL,COM,59030133
2022-W51,IT,49885100.0,12600,0,0,0,0,0,35,4,0,0,0,IT,ALL,MOD,59030133
2022-W34,IT,49885100.0,100,0,6,0,33,260,1237,0,0,0,0,IT,ALL,MOD,59030133
2022-W16,IT,49885100.0,3,0,478,0,2221,22142,28740,0,0,0,0,IT,ALL,MOD,59030133
2022-W51,IT,49885100.0,149865,0,320,0,427,95,436,86,0,0,0,IT,ALL,COM,59030133
2022-W47,IT,49885100.0,167054,0,435,0,385,140,461,52,0,0,0,IT,ALL,COM,59030133
2022-W33,IT,49885100.0,6,0,727,0,951,14541,75032,7,0,0,0,IT,ALL,COM,59030133
2022-W22,IT,49885100.0,27,0,756,0,2000,26479,54158,2,0,0,0,IT,ALL,COM,59030133
2022-W03,IT,49885100.0,907513,0,89361,0,87833,1862801,21,0,0,0,0,IT,ALL,MOD,59030133
2022-W20,IT,49885100.0,7,0,1365,0,3406,37774,118048,7,0,0,0,IT,ALL,COM,59030133
2022-W36,IT,49885100.0,26,0,3,0,16,175,558,0,0,0,0,IT,ALL,MOD,59030133
2022-W38,IT,49885100.0,2211845,0,631,0,692,8328,56335,20,0,0,0,IT,ALL,COM,59030133
2022-W08,IT,49885100.0,320,0,16572,0,153338,615540,14993,0,0,0,0,IT,ALL,MOD,59030133
2022-W09,IT,49885100.0,176,0,3559,0,41095,139367,4790,0,0,0,0,IT,ALL,MOD,59030133
2022-W43,IT,49885100.0,37,0,1,0,1,1,1,0,0,0,0,IT,ALL,MOD,59030133
2022-W09,IT,49885100.0,2121243,0,8696,0,47245,199198,10833,0,0,0,0,IT,ALL,COM,59030133
2022-W50,IT,49885100.0,11,0,403,0,603,128,618,173,0,0,0,IT,ALL,COM,59030133
2022-W42,IT,49885100.0,175915,0,583,0,517,403,1900,57,0,0,0,IT,ALL,COM,59030133
2022-W10,IT,49885100.0,2121243,0,7768,0,35121,183833,14292,0,0,0,0,IT,ALL,COM,59030133
2022-W14,IT,49885100.0,64,0,724,0,4027,34158,1086,0,0,0,0,IT,ALL,MOD,59030133
2022-W08,IT,49885100.0,1023000,0,18479,0,9998,64,1,0,0,0,0,IT,ALL,NVXD,59030133
2022-W13,IT,49885100.0,15,0,4315,0,14513,115005,7084,2,0,0,0,IT,ALL,COM,59030133
2022-W43,IT,49885100.0,434908,0,672,0,497,306,1508,35,0,0,0,IT,ALL,COM,59030133
2022-W25,IT,49885100.0,1038,0,149,0,463,10323,16432,5,0,0,0,IT,ALL,MOD,59030133
2022-W29,IT,49885100.0,188317,0,1712,0,1948,58140,382557,26,0,0,0,IT,ALL,COM,59030133
2022-W04,IT,49885100.0,971254,0,58492,0,78518,1521842,25,0,0,0,0,IT,ALL,MOD,59030133
2022-W30,IT,49885100.0,33,0,1781,0,1756,52049,342910,22,0,0,0,IT,ALL,COM,59030133
2022-W08,IT,49885100.0,1114686,0,44191,0,196980,971371,47172,0,0,0,0,IT,ALL,COM,59030133
2022-W25,IT,49885100.0,2,0,952,0,1853,29008,46767,4,0,0,0,IT,ALL,COM,59030133
2022-W02,IT,49885100.0,1037565,0,121391,0,120945,2267669,18,0,0,0,0,IT,ALL,MOD,59030133
2022-W26,IT,49885100.0,8,0,977,0,1675,28394,47418,4,0,0,0,IT,ALL,COM,59030133
2022-W38,IT,49885100.0,3200,0,2,0,7,4,0,0,0,0,0,IT,ALL,NVXD,59030133
2022-W03,IT,49885100.0,3001,0,0,0,671,10,0,0,0,0,0,IT,ALL,JANSS,59030133
2022-W31,IT,49885100.0,9,0,1542,0,1577,37060,245275,17,0,0,0,IT,ALL,COM,59030133
2022-W11,IT,49885100.0,285,0,2196,0,15741,85035,3016,0,0,0,0,IT,ALL,MOD,59030133
2022-W18,IT,49885100.0,11,0,1815,0,4509,42441,127880,2,0,0,0,IT,ALL,COM,59030133
2022-W10,IT,49885100.0,176,0,2724,0,24983,110026,4786,0,0,0,0,IT,ALL,MOD,59030133
2022-W07,IT,49885100.0,1123349,0,60160,0,256586,1162589,37245,0,0,0,0,IT,ALL,COM,59030133
2022-W18,IT,49885100.0,324,0,356,0,1218,14137,49427,0,0,0,0,IT,ALL,MOD,59030133
2022-W30,IT,49885100.0,30,0,22,0,92,649,5204,0,0,0,0,IT,ALL,MOD,59030133
2022-W48,IT,49885100.0,25,0,480,0,470,121,554,103,0,0,0,IT,ALL,COM,59030133
2022-W36,IT,49885100.0,300,0,8,0,8,2,0,0,0,0,0,IT,ALL,NVXD,59030133
2021-W52,IT,49885100.0,82142,0,53897,0,60914,1857983,0,0,0,0,0,IT,ALL,MOD,59236213
2021-W52,IT,49885100.0,82142,0,1,0,1,0,0,0,0,0,0,IT,ALL,AZ,59236213
2021-W40,IT,49885100.0,54,0,62203,0,67426,23108,0,0,0,0,0,IT,ALL,MOD,59236213
2021-W50,IT,49885100.0,1497902,0,91469,0,36157,2159547,0,0,0,0,0,IT,ALL,MOD,59236213
2021-W50,IT,49885100.0,1650437,0,59372,0,86991,1085212,0,0,0,0,0,IT,ALL,COM,59236213
2021-W40,IT,49885100.0,945494,0,286168,0,317829,180470,0,0,0,0,0,IT,ALL,COM,59236213
2023-W02,IT,49885100.0,28827,0,312,0,302,74,450,65,0,0,0,IT,ALL,COM,59030133
2021-W48,IT,49885100.0,2568150,0,85935,0,85332,1431665,0,0,0,0,0,IT,ALL,COM,59236213
2021-W49,IT,49885100.0,815311,0,0,0,0,1,0,0,0,0,0,IT,ALL,AZ,59236213
2021-W49,IT,49885100.0,815311,0,101756,0,32128,1757446,0,0,0,0,0,IT,ALL,MOD,59236213
2021-W21,IT,49885100.0,713911,0,315978,0,193194,0,0,0,0,0,0,IT,ALL,MOD,59236213
2021-W21,IT,49885100.0,502500,0,172432,0,0,0,0,0,0,0,19,IT,ALL,JANSS,59236213
2021-W13,IT,49885100.0,493805,0,128137,0,52753,0,0,0,0,0,0,IT,ALL,MOD,59236213
2021-W13,IT,49885100.0,1041432,0,675386,0,428209,0,0,0,0,0,0,IT,ALL,COM,59236213
2021-W49,IT,49885100.0,88032,0,72949,0,79166,1161245,0,0,0,0,0,IT,ALL,COM,59236213
2021-W20,IT,49885100.0,432549,0,256040,0,103300,0,0,0,0,0,0,IT,ALL,MOD,59236213
2021-W20,IT,49885100.0,217950,0,166969,0,0,0,0,0,0,0,31,IT,ALL,JANSS,59236213
2021-W29,IT,49885100.0,4,0,26719,0,0,0,0,0,0,0,28,IT,ALL,JANSS,59236213
2023-W02,IT,49885100.0,37,0,3,0,6,732,8767,2248,0,0,0,IT,ALL,MODBA.4-5,59030133
2023-W02,IT,49885100.0,37,0,0,0,0,4,44,4,0,0,0,IT,ALL,MOD,59030133
2021-W39,IT,49885100.0,1133416,0,78980,0,99734,11924,0,0,0,0,0,IT,ALL,MOD,59236213
2021-W51,IT,49885100.0,722031,0,1,0,0,3,0,0,0,0,0,IT,ALL,AZ,59236213
2021-W51,IT,49885100.0,722031,0,49886,0,34241,1573625,0,0,0,0,0,IT,ALL,MOD,59236213
2021-W47,IT,49885100.0,1645690,0,1,0,41,10,0,0,0,0,0,IT,ALL,AZ,59236213
2021-W47,IT,49885100.0,1645760,0,44716,0,31109,520930,0,0,0,0,0,IT,ALL,MOD,59236213
2022-W45,LI,2955.0,20,0,0,0,0,0,0,0,0,0,0,LI,Age18_24,MOD,39308
2022-W23,LI,2955.0,100,0,0,0,0,0,0,0,0,0,0,LI,Age18_24,MOD,39308
2022-W42,LI,2955.0,1020,0,0,0,0,0,0,0,0,0,0,LI,Age18_24,COMBA.1,39308
2022-W41,LI,2955.0,1000,0,0,0,0,0,7,0,0,0,0,LI,Age18_24,MODBA.1,39308
2023-W10,LI,2955.0,6,0,0,0,1,0,0,0,0,0,0,LI,Age18_24,COM,39308
2021-W48,LI,32196.0,2340,0,13,0,5,481,0,0,0,0,0,LI,ALL,COM,39055
2022-W29,LI,2955.0,240,0,0,0,3,2,0,0,0,0,0,LI,Age18_24,COM,39308
2022-W30,LI,2955.0,144,0,0,0,0,3,1,0,0,0,0,LI,Age18_24,COM,39308
2022-W30,LI,2955.0,120,0,0,0,0,0,0,0,0,0,0,LI,Age18_24,MOD,39308
2022-W50,LI,2955.0,12,0,0,0,0,0,0,0,0,0,0,LI,Age18_24,COM,39308
2021-W09,LI,32196.0,1170,0,530,0,14,0,0,0,0,0,0,LI,ALL,COM,39055
2022-W37,LI,2955.0,40,0,0,0,0,0,0,0,0,0,0,LI,Age18_24,MOD,39308
2021-W24,LI,32196.0,2300,0,1974,0,843,0,0,0,0,0,0,LI,ALL,MOD,39055
2022-W39,LI,2955.0,30,0,0,0,0,0,0,0,0,0,0,LI,Age18_24,COM,39308
2022-W42,LI,2955.0,500,0,0,0,0,0,6,0,0,0,0,LI,Age18_24,MODBA.1,39308
2022-W45,LI,2955.0,12,0,0,0,0,0,0,0,0,0,0,LI,Age18_24,COM,39308
2022-W45,LI,2955.0,1000,0,0,0,0,0,1,0,0,0,0,LI,Age18_24,MODBA.1,39308
2022-W50,LI,2955.0,20,0,0,0,0,0,0,0,0,0,0,LI,Age18_24,MOD,39308
2022-W37,LI,2955.0,30,0,0,0,0,0,0,0,0,0,0,LI,Age18_24,COM,39308
2022-W19,LI,2955.0,65,0,0,0,0,5,0,0,0,0,0,LI,Age18_24,COM,39308
2022-W19,LI,2955.0,60,0,0,0,0,0,0,0,0,0,0,LI,Age18_24,MOD,39308
2023-W04,LI,2955.0,12,0,2,0,0,0,0,0,0,0,0,LI,Age18_24,COM,39308
2021-W28,LI,32196.0,1170,0,1,0,0,0,0,0,0,0,0,LI,ALL,COM,39055
2021-W28,LI,32196.0,1200,0,412,0,1919,0,0,0,0,0,0,LI,ALL,MOD,39055
2021-W06,LI,32196.0,1800,0,11,0,35,0,0,0,0,0,0,LI,ALL,MOD,39055
2021-W29,LI,32196.0,1200,0,14,0,386,0,0,0,0,0,0,LI,ALL,MOD,39055
2023-W14,LI,2955.0,6,0,0,0,0,0,0,0,0,0,0,LI,Age18_24,COM,39308
2021-W06,LI,32196.0,1170,0,9,0,281,0,0,0,0,0,0,LI,ALL,COM,39055
2021-W52,LI,32196.0,2000,0,5,0,16,41,0,0,0,0,0,LI,ALL,MOD,39055
2021-W25,LI,32196.0,2500,0,280,0,828,0,0,0,0,0,0,LI,ALL,MOD,39055
2022-W15,LI,2955.0,100,0,1,0,0,4,0,0,0,0,0,LI,Age18_24,COM,39308
2021-W26,LI,32196.0,6400,0,651,0,1631,0,0,0,0,0,0,LI,ALL,MOD,39055
2022-W39,LI,2955.0,20,0,1,0,0,0,0,0,0,0,0,LI,Age18_24,MOD,39308
2021-W13,LI,32196.0,1500,0,478,0,11,0,0,0,0,0,0,LI,ALL,MOD,39055
2022-W25,LI,2955.0,50,0,0,0,0,7,0,0,0,0,0,LI,Age18_24,COM,39308
2021-W43,LI,32196.0,650,0,88,0,0,0,0,0,0,0,0,LI,ALL,JANSS,39055
2021-W17,LI,32196.0,1170,0,545,0,19,0,0,0,0,0,0,LI,ALL,COM,39055
2021-W44,LI,32196.0,2000,0,111,0,172,0,0,0,0,0,0,LI,ALL,MOD,39055
2021-W38,LI,32196.0,2000,0,296,0,354,0,0,0,0,0,0,LI,ALL,MOD,39055
2021-W15,LI,32196.0,1170,0,868,0,69,0,0,0,0,0,0,LI,ALL,COM,39055
2021-W45,LI,32196.0,1170,0,2,0,3,0,0,0,0,0,0,LI,ALL,COM,39055
2021-W52,LI,32196.0,3150,0,2,0,2,9,0,0,0,0,0,LI,ALL,COM,39055
2021-W16,LI,32196.0,1170,0,1052,0,727,0,0,0,0,0,0,LI,ALL,COM,39055
2021-W16,LI,32196.0,1500,0,846,0,8,0,0,0,0,0,0,LI,ALL,MOD,39055
2021-W12,LI,32196.0,1600,0,4,0,4,0,0,0,0,0,0,LI,ALL,MOD,39055
2021-W12,LI,32196.0,1170,0,740,0,401,0,0,0,0,0,0,LI,ALL,COM,39055
2021-W35,LI,32196.0,2300,0,5,0,1,0,0,0,0,0,0,LI,ALL,MOD,39055
2021-W25,LI,32196.0,1170,0,112,0,306,0,0,0,0,0,0,LI,ALL,COM,39055
2021-W18,LI,32196.0,2400,0,1112,0,239,0,0,0,0,0,0,LI,ALL,MOD,39055
2022-W29,LI,2955.0,300,0,0,0,0,1,0,0,0,0,0,LI,Age18_24,MOD,39308
2021-W19,LI,32196.0,1170,0,27,0,854,0,0,0,0,0,0,LI,ALL,COM,39055
2021-W31,LI,32196.0,2200,0,2,0,0,0,0,0,0,0,0,LI,ALL,MOD,39055
2021-W20,LI,32196.0,3500,0,868,0,829,0,0,0,0,0,0,LI,ALL,MOD,39055
2021-W49,LI,32196.0,1950,0,49,0,15,1724,0,0,0,0,0,LI,ALL,COM,39055
2021-W50,LI,32196.0,2500,0,53,0,90,3086,0,0,0,0,0,LI,ALL,MOD,39055
2021-W21,LI,32196.0,1170,0,292,0,545,0,0,0,0,0,0,LI,ALL,COM,39055
2021-W22,LI,32196.0,4800,0,1694,0,1084,0,0,0,0,0,0,LI,ALL,MOD,39055
2021-W09,LI,32196.0,800,0,12,0,30,0,0,0,0,0,0,LI,ALL,MOD,39055
2021-W23,LI,32196.0,1170,0,516,0,39,0,0,0,0,0,0,LI,ALL,COM,39055
2021-W31,LI,32196.0,1170,0,0,0,0,0,0,0,0,0,0,LI,ALL,COM,39055
2022-W23,LI,2955.0,50,0,1,0,0,7,0,0,0,0,0,LI,Age18_24,COM,39308
